unix,date,symbol,open,high,low,close,Volume ETH,Volume GBP,tradecount
1644310800000,2022-02-08 09:00:00,ETH/GBP,2303.33000000,2306.15000000,2276.21000000,2285.33000000,722.58500000,1655215.22561400,950
1644307200000,2022-02-08 08:00:00,ETH/GBP,2349.41000000,2351.14000000,2296.90000000,2299.99000000,541.94520000,1256593.37913600,726
1644303600000,2022-02-08 07:00:00,ETH/GBP,2351.00000000,2352.25000000,2340.56000000,2349.31000000,147.02030000,344967.80684500,202
1644300000000,2022-02-08 06:00:00,ETH/GBP,2355.87000000,2390.58000000,2343.83000000,2353.56000000,344.69270000,816560.17524500,487
1644296400000,2022-02-08 05:00:00,ETH/GBP,2340.00000000,2363.01000000,2335.44000000,2357.85000000,260.64880000,612355.32903200,229
1644292800000,2022-02-08 04:00:00,ETH/GBP,2326.18000000,2339.39000000,2322.92000000,2339.39000000,165.92180000,386846.37830000,162
1644289200000,2022-02-08 03:00:00,ETH/GBP,2317.83000000,2327.31000000,2313.29000000,2326.57000000,125.42610000,291037.25953500,138
1644285600000,2022-02-08 02:00:00,ETH/GBP,2326.75000000,2331.47000000,2318.03000000,2319.05000000,189.48710000,440367.54661300,180
1644282000000,2022-02-08 01:00:00,ETH/GBP,2311.46000000,2330.06000000,2310.78000000,2327.82000000,94.52970000,219414.84099600,130
1644278400000,2022-02-08 00:00:00,ETH/GBP,2327.64000000,2332.51000000,2303.68000000,2312.89000000,295.62690000,684857.21345200,331
1644274800000,2022-02-07 23:00:00,ETH/GBP,2332.26000000,2338.25000000,2320.36000000,2323.47000000,45.71790000,106354.21076800,147
1644271200000,2022-02-07 22:00:00,ETH/GBP,2331.24000000,2336.86000000,2325.35000000,2333.99000000,60.49850000,140986.57276600,203
1644267600000,2022-02-07 21:00:00,ETH/GBP,2334.35000000,2338.03000000,2316.79000000,2328.66000000,126.53500000,294452.40622000,298
1644264000000,2022-02-07 20:00:00,ETH/GBP,2343.51000000,2357.45000000,2319.49000000,2334.09000000,173.31880000,406317.11903400,433
1644260400000,2022-02-07 19:00:00,ETH/GBP,2337.41000000,2358.79000000,2337.41000000,2343.94000000,103.96000000,244099.71062300,322
1644256800000,2022-02-07 18:00:00,ETH/GBP,2328.09000000,2351.81000000,2324.35000000,2341.75000000,198.51760000,463832.01124300,474
1644253200000,2022-02-07 17:00:00,ETH/GBP,2313.25000000,2331.48000000,2306.65000000,2328.79000000,262.62660000,608283.52597300,376
1644249600000,2022-02-07 16:00:00,ETH/GBP,2312.12000000,2330.12000000,2301.72000000,2317.78000000,407.08450000,942849.13750400,729
1644246000000,2022-02-07 15:00:00,ETH/GBP,2313.33000000,2339.29000000,2291.34000000,2312.38000000,362.30930000,837398.01247100,591
1644242400000,2022-02-07 14:00:00,ETH/GBP,2287.46000000,2317.43000000,2285.47000000,2312.37000000,425.78320000,979109.20816500,665
1644238800000,2022-02-07 13:00:00,ETH/GBP,2275.78000000,2293.74000000,2275.06000000,2287.46000000,209.66090000,479449.84710500,329
1644235200000,2022-02-07 12:00:00,ETH/GBP,2274.07000000,2285.00000000,2263.37000000,2275.78000000,211.83520000,481532.43212200,320
1644231600000,2022-02-07 11:00:00,ETH/GBP,2276.05000000,2281.32000000,2266.16000000,2272.54000000,81.83750000,186062.70155800,228
1644228000000,2022-02-07 10:00:00,ETH/GBP,2271.08000000,2280.44000000,2265.45000000,2275.24000000,87.28940000,198569.36143900,324
1644224400000,2022-02-07 09:00:00,ETH/GBP,2269.47000000,2279.76000000,2256.41000000,2269.88000000,168.87850000,382876.93947200,289
1644220800000,2022-02-07 08:00:00,ETH/GBP,2277.19000000,2281.05000000,2268.20000000,2271.22000000,180.96520000,411670.40751700,450
1644217200000,2022-02-07 07:00:00,ETH/GBP,2290.85000000,2291.96000000,2260.86000000,2278.05000000,244.75000000,557437.91193100,380
1644213600000,2022-02-07 06:00:00,ETH/GBP,2292.88000000,2321.23000000,2281.42000000,2288.68000000,171.40060000,393254.59238300,226
1644210000000,2022-02-07 05:00:00,ETH/GBP,2284.10000000,2302.35000000,2281.07000000,2290.77000000,88.12130000,201866.67683700,141
1644206400000,2022-02-07 04:00:00,ETH/GBP,2272.30000000,2284.77000000,2263.00000000,2284.77000000,100.83170000,229694.31577400,156
1644202800000,2022-02-07 03:00:00,ETH/GBP,2250.51000000,2276.28000000,2250.51000000,2272.78000000,85.48700000,193777.94342900,205
1644199200000,2022-02-07 02:00:00,ETH/GBP,2238.08000000,2266.37000000,2235.26000000,2247.25000000,107.52160000,241205.75493100,154
1644195600000,2022-02-07 01:00:00,ETH/GBP,2228.60000000,2243.44000000,2218.06000000,2235.71000000,211.20600000,471359.98010600,213
1644192000000,2022-02-07 00:00:00,ETH/GBP,2261.69000000,2265.56000000,2217.78000000,2228.14000000,168.99920000,377542.47101600,232
1644188400000,2022-02-06 23:00:00,ETH/GBP,2206.84000000,2274.89000000,2206.84000000,2261.78000000,310.93260000,695057.88704800,526
1644184800000,2022-02-06 22:00:00,ETH/GBP,2209.55000000,2216.54000000,2204.85000000,2206.84000000,51.61300000,114057.81283200,120
1644181200000,2022-02-06 21:00:00,ETH/GBP,2205.21000000,2216.44000000,2202.49000000,2211.58000000,104.34640000,230586.47969200,223
1644177600000,2022-02-06 20:00:00,ETH/GBP,2214.50000000,2217.10000000,2196.68000000,2205.00000000,89.96390000,198685.31671800,206
1644174000000,2022-02-06 19:00:00,ETH/GBP,2203.14000000,2217.69000000,2203.14000000,2214.74000000,124.64240000,275685.27131100,175
1644170400000,2022-02-06 18:00:00,ETH/GBP,2216.06000000,2218.65000000,2200.55000000,2203.20000000,81.00090000,178794.36454100,204
1644166800000,2022-02-06 17:00:00,ETH/GBP,2216.70000000,2222.22000000,2204.28000000,2216.05000000,150.34750000,333353.83209800,277
1644163200000,2022-02-06 16:00:00,ETH/GBP,2209.15000000,2217.82000000,2200.10000000,2217.64000000,58.51120000,129189.34970600,182
1644159600000,2022-02-06 15:00:00,ETH/GBP,2196.55000000,2210.62000000,2179.31000000,2206.90000000,167.67370000,368328.06194900,384
1644156000000,2022-02-06 14:00:00,ETH/GBP,2222.05000000,2245.00000000,2194.37000000,2195.36000000,138.79520000,307290.24558500,342
1644152400000,2022-02-06 13:00:00,ETH/GBP,2219.31000000,2227.00000000,2215.50000000,2223.28000000,92.62650000,205868.96364200,173
1644148800000,2022-02-06 12:00:00,ETH/GBP,2216.33000000,2222.73000000,2213.03000000,2216.05000000,48.39880000,107373.89409700,129
1644145200000,2022-02-06 11:00:00,ETH/GBP,2217.50000000,2221.26000000,2211.20000000,2214.59000000,22.40330000,49627.46581500,111
1644141600000,2022-02-06 10:00:00,ETH/GBP,2225.73000000,2226.85000000,2214.16000000,2218.68000000,25.50790000,56621.17491600,91
1644138000000,2022-02-06 09:00:00,ETH/GBP,2221.76000000,2226.71000000,2220.38000000,2225.79000000,41.36320000,91976.15693300,117
1644134400000,2022-02-06 08:00:00,ETH/GBP,2222.73000000,2222.73000000,2212.00000000,2218.45000000,19.79870000,43876.21400300,86
1644130800000,2022-02-06 07:00:00,ETH/GBP,2216.53000000,2225.71000000,2210.25000000,2222.14000000,23.83180000,52806.00157800,87
1644127200000,2022-02-06 06:00:00,ETH/GBP,2221.76000000,2223.74000000,2212.04000000,2212.04000000,5.33920000,11822.83678600,21
1644123600000,2022-02-06 05:00:00,ETH/GBP,2223.66000000,2227.80000000,2220.41000000,2227.64000000,60.51740000,134600.07767900,96
1644120000000,2022-02-06 04:00:00,ETH/GBP,2215.87000000,2222.20000000,2203.49000000,2222.20000000,17.01710000,37692.02592200,74
1644116400000,2022-02-06 03:00:00,ETH/GBP,2228.21000000,2228.21000000,2216.85000000,2217.14000000,10.03650000,22328.43501300,31
1644112800000,2022-02-06 02:00:00,ETH/GBP,2232.06000000,2232.42000000,2222.73000000,2226.89000000,31.11980000,69305.30727500,50
1644109200000,2022-02-06 01:00:00,ETH/GBP,2230.37000000,2234.66000000,2225.40000000,2232.02000000,24.14280000,53833.76472500,101
1644105600000,2022-02-06 00:00:00,ETH/GBP,2223.75000000,2232.57000000,2219.25000000,2228.41000000,33.90330000,75464.39873900,112
1644102000000,2022-02-05 23:00:00,ETH/GBP,2224.72000000,2227.68000000,2216.84000000,2220.40000000,33.10670000,73536.63082200,111
1644098400000,2022-02-05 22:00:00,ETH/GBP,2227.49000000,2236.30000000,2220.95000000,2225.09000000,25.46930000,56805.14721600,120
1644094800000,2022-02-05 21:00:00,ETH/GBP,2223.25000000,2232.80000000,2218.69000000,2226.01000000,77.31790000,172055.69744400,250
1644091200000,2022-02-05 20:00:00,ETH/GBP,2218.36000000,2223.66000000,2207.26000000,2223.66000000,110.29830000,244375.29465600,311
1644087600000,2022-02-05 19:00:00,ETH/GBP,2222.50000000,2226.39000000,2214.36000000,2219.71000000,71.19090000,158091.14498800,225
1644084000000,2022-02-05 18:00:00,ETH/GBP,2219.18000000,2228.97000000,2216.66000000,2222.50000000,98.43440000,218792.90188700,232
1644080400000,2022-02-05 17:00:00,ETH/GBP,2217.35000000,2227.31000000,2182.87000000,2220.91000000,203.33420000,447867.48308700,441
1644076800000,2022-02-05 16:00:00,ETH/GBP,2250.68000000,2254.46000000,2212.02000000,2217.35000000,218.35230000,487498.64289600,323
1644073200000,2022-02-05 15:00:00,ETH/GBP,2227.30000000,2258.01000000,2219.25000000,2247.14000000,168.97210000,378872.23780300,344
1644069600000,2022-02-05 14:00:00,ETH/GBP,2230.53000000,2248.06000000,2220.32000000,2228.58000000,129.17310000,288295.65708000,266
1644066000000,2022-02-05 13:00:00,ETH/GBP,2218.66000000,2236.26000000,2218.66000000,2232.44000000,81.60750000,181755.74090100,173
1644062400000,2022-02-05 12:00:00,ETH/GBP,2224.75000000,2230.91000000,2214.36000000,2219.08000000,48.98520000,108813.65059200,156
1644058800000,2022-02-05 11:00:00,ETH/GBP,2235.30000000,2236.18000000,2219.25000000,2222.85000000,76.29830000,169858.15210300,195
1644055200000,2022-02-05 10:00:00,ETH/GBP,2236.91000000,2240.32000000,2223.59000000,2234.41000000,88.03180000,196313.96111500,217
1644051600000,2022-02-05 09:00:00,ETH/GBP,2223.17000000,2240.74000000,2218.42000000,2233.55000000,125.94270000,280624.14445100,249
1644048000000,2022-02-05 08:00:00,ETH/GBP,2217.96000000,2228.93000000,2209.80000000,2223.17000000,96.81280000,215076.55911300,186
1644044400000,2022-02-05 07:00:00,ETH/GBP,2222.21000000,2223.10000000,2215.00000000,2216.54000000,37.65820000,83523.47828600,132
1644040800000,2022-02-05 06:00:00,ETH/GBP,2237.56000000,2241.59000000,2221.71000000,2222.04000000,40.49910000,90512.13834800,131
1644037200000,2022-02-05 05:00:00,ETH/GBP,2227.10000000,2240.96000000,2225.11000000,2231.55000000,45.86760000,102326.96778400,104
1644033600000,2022-02-05 04:00:00,ETH/GBP,2211.05000000,2245.48000000,2210.63000000,2227.41000000,82.35480000,183819.99112200,175
1644030000000,2022-02-05 03:00:00,ETH/GBP,2215.98000000,2218.94000000,2203.58000000,2215.66000000,40.63410000,89923.08767100,96
1644026400000,2022-02-05 02:00:00,ETH/GBP,2195.06000000,2222.80000000,2195.01000000,2212.42000000,66.08620000,145819.55207300,131
1644022800000,2022-02-05 01:00:00,ETH/GBP,2202.61000000,2206.96000000,2187.36000000,2197.03000000,55.84540000,122817.81767900,138
1644019200000,2022-02-05 00:00:00,ETH/GBP,2211.01000000,2227.61000000,2194.05000000,2202.19000000,172.05640000,379156.39108000,349
1644015600000,2022-02-04 23:00:00,ETH/GBP,2184.85000000,2211.07000000,2177.79000000,2211.07000000,86.03650000,188776.99032900,259
1644012000000,2022-02-04 22:00:00,ETH/GBP,2187.35000000,2189.12000000,2165.84000000,2184.86000000,89.89420000,195767.55339000,218
1644008400000,2022-02-04 21:00:00,ETH/GBP,2184.00000000,2187.85000000,2174.40000000,2187.82000000,59.48580000,129603.84380900,239
1644004800000,2022-02-04 20:00:00,ETH/GBP,2186.91000000,2201.65000000,2176.82000000,2183.17000000,151.84180000,332838.69069500,359
1644001200000,2022-02-04 19:00:00,ETH/GBP,2174.80000000,2187.78000000,2163.89000000,2184.22000000,52.80000000,114774.12159300,277
1643997600000,2022-02-04 18:00:00,ETH/GBP,2187.52000000,2193.00000000,2170.54000000,2176.35000000,206.32660000,449732.09356800,424
1643994000000,2022-02-04 17:00:00,ETH/GBP,2167.41000000,2188.86000000,2162.22000000,2183.94000000,201.88330000,439184.75860500,454
1643990400000,2022-02-04 16:00:00,ETH/GBP,2120.08000000,2187.00000000,2117.80000000,2164.49000000,373.41920000,806464.02695300,802
1643986800000,2022-02-04 15:00:00,ETH/GBP,2089.58000000,2162.03000000,2085.96000000,2120.67000000,293.80830000,623830.60287400,748
1643983200000,2022-02-04 14:00:00,ETH/GBP,2051.82000000,2093.49000000,2045.15000000,2087.74000000,166.90090000,345444.19594900,477
1643979600000,2022-02-04 13:00:00,ETH/GBP,2093.99000000,2105.39000000,2049.56000000,2052.59000000,247.65920000,514907.41288700,418
1643976000000,2022-02-04 12:00:00,ETH/GBP,2087.72000000,2097.18000000,2087.67000000,2092.52000000,57.54270000,120399.92617800,199
1643972400000,2022-02-04 11:00:00,ETH/GBP,2088.69000000,2098.18000000,2084.49000000,2085.65000000,164.49390000,343528.90591000,238
1643968800000,2022-02-04 10:00:00,ETH/GBP,2095.53000000,2116.69000000,2082.93000000,2088.74000000,196.73140000,412692.47015900,437
1643965200000,2022-02-04 09:00:00,ETH/GBP,2086.29000000,2102.52000000,2078.00000000,2097.02000000,159.66470000,332931.84728600,359
1643961600000,2022-02-04 08:00:00,ETH/GBP,2059.18000000,2091.21000000,2059.18000000,2085.82000000,251.71740000,524487.38343900,571
1643958000000,2022-02-04 07:00:00,ETH/GBP,2058.02000000,2063.36000000,2046.83000000,2057.75000000,77.24580000,158788.62990300,220
1643954400000,2022-02-04 06:00:00,ETH/GBP,2039.29000000,2064.76000000,2039.29000000,2055.24000000,56.40640000,115788.84370300,147
1643950800000,2022-02-04 05:00:00,ETH/GBP,1975.00000000,2044.23000000,1975.00000000,2036.21000000,186.01250000,374987.03017500,345
1643947200000,2022-02-04 04:00:00,ETH/GBP,1976.35000000,1978.65000000,1968.29000000,1974.72000000,8.72810000,17226.67673200,70
1643943600000,2022-02-04 03:00:00,ETH/GBP,1977.01000000,1981.84000000,1974.01000000,1974.01000000,65.01920000,128633.13892700,113
1643940000000,2022-02-04 02:00:00,ETH/GBP,1971.76000000,1985.61000000,1969.55000000,1977.07000000,46.72470000,92460.93723300,111
1643936400000,2022-02-04 01:00:00,ETH/GBP,1976.28000000,1977.32000000,1967.31000000,1971.00000000,38.95330000,76798.86668700,126
1643932800000,2022-02-04 00:00:00,ETH/GBP,1984.00000000,1984.73000000,1972.19000000,1979.03000000,72.43290000,143362.55498000,146
1643929200000,2022-02-03 23:00:00,ETH/GBP,1955.34000000,1985.26000000,1951.68000000,1980.64000000,74.81410000,146766.91530900,214
1643925600000,2022-02-03 22:00:00,ETH/GBP,1954.81000000,1966.77000000,1944.91000000,1958.34000000,38.90310000,76061.31703500,148
1643922000000,2022-02-03 21:00:00,ETH/GBP,1902.22000000,1968.87000000,1902.22000000,1955.18000000,108.78530000,210937.16598300,312
1643918400000,2022-02-03 20:00:00,ETH/GBP,1913.05000000,1920.89000000,1896.96000000,1898.85000000,46.16040000,88105.71298000,181
1643914800000,2022-02-03 19:00:00,ETH/GBP,1929.41000000,1932.65000000,1907.51000000,1915.19000000,50.48990000,96803.28658500,207
1643911200000,2022-02-03 18:00:00,ETH/GBP,1928.81000000,1938.19000000,1921.24000000,1929.65000000,24.45020000,47114.12065000,120
1643907600000,2022-02-03 17:00:00,ETH/GBP,1925.56000000,1933.13000000,1915.49000000,1933.05000000,59.02130000,113553.37938400,227
1643904000000,2022-02-03 16:00:00,ETH/GBP,1941.00000000,1955.96000000,1923.32000000,1923.32000000,69.10540000,134142.74992000,192
1643900400000,2022-02-03 15:00:00,ETH/GBP,1919.21000000,1948.86000000,1917.05000000,1941.45000000,112.89330000,218568.68315800,251
1643896800000,2022-02-03 14:00:00,ETH/GBP,1918.76000000,1933.43000000,1912.22000000,1920.62000000,100.09500000,192731.78412800,205
1643893200000,2022-02-03 13:00:00,ETH/GBP,1921.61000000,1933.95000000,1913.18000000,1921.82000000,117.41720000,225912.23971800,286
1643889600000,2022-02-03 12:00:00,ETH/GBP,1932.99000000,1932.99000000,1895.00000000,1920.89000000,227.72920000,436431.11396700,530
1643886000000,2022-02-03 11:00:00,ETH/GBP,1917.55000000,1936.36000000,1912.37000000,1932.36000000,123.19880000,237432.18226700,236
1643882400000,2022-02-03 10:00:00,ETH/GBP,1926.96000000,1931.57000000,1903.44000000,1915.96000000,488.00070000,935118.51828600,661
1643878800000,2022-02-03 09:00:00,ETH/GBP,1967.95000000,1967.95000000,1929.58000000,1930.00000000,58.65320000,114251.15681100,171
1643875200000,2022-02-03 08:00:00,ETH/GBP,1967.90000000,1976.61000000,1960.70000000,1967.95000000,20.01170000,39408.57371800,89
1643871600000,2022-02-03 07:00:00,ETH/GBP,1955.90000000,1970.52000000,1953.90000000,1966.16000000,40.41370000,79440.86084500,84
1643868000000,2022-02-03 06:00:00,ETH/GBP,1954.58000000,1954.74000000,1942.18000000,1951.13000000,74.86250000,145710.89535600,104
1643864400000,2022-02-03 05:00:00,ETH/GBP,1954.25000000,1962.61000000,1947.50000000,1954.80000000,65.88330000,128780.84111900,164
1643860800000,2022-02-03 04:00:00,ETH/GBP,1955.66000000,1968.19000000,1951.23000000,1961.19000000,16.70570000,32742.47744200,43
1643857200000,2022-02-03 03:00:00,ETH/GBP,1977.53000000,1977.94000000,1952.16000000,1955.77000000,75.99540000,149451.79120600,102
1643853600000,2022-02-03 02:00:00,ETH/GBP,1977.94000000,1980.43000000,1965.42000000,1976.44000000,26.59070000,52454.78701300,48
1643850000000,2022-02-03 01:00:00,ETH/GBP,1984.23000000,1988.76000000,1967.60000000,1977.19000000,31.79380000,62807.83975600,98
1643846400000,2022-02-03 00:00:00,ETH/GBP,1972.35000000,2005.44000000,1963.11000000,1985.08000000,165.75430000,329566.47271000,281
1643842800000,2022-02-02 23:00:00,ETH/GBP,1976.13000000,1994.02000000,1965.56000000,1975.65000000,106.62640000,211130.79349000,261
1643839200000,2022-02-02 22:00:00,ETH/GBP,1951.25000000,1986.60000000,1945.04000000,1973.29000000,184.57790000,362170.89911700,513
1643835600000,2022-02-02 21:00:00,ETH/GBP,2006.95000000,2006.95000000,1920.69000000,1955.64000000,247.35700000,481935.21761400,676
1643832000000,2022-02-02 20:00:00,ETH/GBP,1987.74000000,2010.95000000,1979.20000000,2005.77000000,106.43770000,211667.66962300,246
1643828400000,2022-02-02 19:00:00,ETH/GBP,1974.56000000,1997.99000000,1974.56000000,1990.87000000,75.95680000,151021.84362400,232
1643824800000,2022-02-02 18:00:00,ETH/GBP,1973.80000000,1978.49000000,1967.32000000,1976.42000000,86.47960000,170647.96981100,221
1643821200000,2022-02-02 17:00:00,ETH/GBP,1963.57000000,1983.19000000,1961.54000000,1973.08000000,111.92380000,220658.41808700,319
1643817600000,2022-02-02 16:00:00,ETH/GBP,1958.65000000,1971.68000000,1943.27000000,1966.59000000,158.94370000,310906.55948900,372
1643814000000,2022-02-02 15:00:00,ETH/GBP,1981.25000000,1990.46000000,1956.46000000,1959.25000000,148.04030000,291594.01195900,401
1643810400000,2022-02-02 14:00:00,ETH/GBP,2042.23000000,2046.33000000,1976.83000000,1978.07000000,266.39890000,533519.21382800,571
1643806800000,2022-02-02 13:00:00,ETH/GBP,2065.83000000,2066.47000000,2041.07000000,2043.60000000,92.44660000,189485.69503000,188
1643803200000,2022-02-02 12:00:00,ETH/GBP,2040.39000000,2073.76000000,2040.39000000,2064.24000000,110.56910000,227935.65469300,290
1643799600000,2022-02-02 11:00:00,ETH/GBP,2041.34000000,2043.35000000,2032.39000000,2042.17000000,28.74180000,58566.89499000,115
1643796000000,2022-02-02 10:00:00,ETH/GBP,2048.25000000,2048.25000000,2039.40000000,2041.89000000,37.42920000,76481.92145100,100
1643792400000,2022-02-02 09:00:00,ETH/GBP,2041.98000000,2051.46000000,2038.32000000,2051.44000000,38.00460000,77644.25744900,129
1643788800000,2022-02-02 08:00:00,ETH/GBP,2028.76000000,2044.20000000,2026.62000000,2043.18000000,74.01240000,150807.98241100,138
1643785200000,2022-02-02 07:00:00,ETH/GBP,2035.20000000,2041.45000000,2028.42000000,2031.83000000,56.88270000,115697.30738100,86
1643781600000,2022-02-02 06:00:00,ETH/GBP,2044.78000000,2056.37000000,2029.02000000,2035.66000000,110.37660000,225598.52041300,110
1643778000000,2022-02-02 05:00:00,ETH/GBP,2042.01000000,2046.38000000,2035.00000000,2040.30000000,69.90620000,142646.72141400,85
1643774400000,2022-02-02 04:00:00,ETH/GBP,2056.83000000,2056.83000000,2040.11000000,2043.93000000,53.22630000,108806.55307000,92
1643770800000,2022-02-02 03:00:00,ETH/GBP,2053.21000000,2067.30000000,2053.11000000,2056.60000000,62.98270000,129920.47620200,97
1643767200000,2022-02-02 02:00:00,ETH/GBP,2040.86000000,2054.35000000,2027.36000000,2053.38000000,51.20370000,104780.79927600,113
1643763600000,2022-02-02 01:00:00,ETH/GBP,2049.72000000,2055.42000000,2030.38000000,2038.77000000,40.25250000,82185.76724100,128
1643760000000,2022-02-02 00:00:00,ETH/GBP,2063.09000000,2074.52000000,2045.00000000,2048.85000000,130.54430000,268955.04706700,233
1643756400000,2022-02-01 23:00:00,ETH/GBP,2062.39000000,2075.00000000,2055.07000000,2062.73000000,92.95900000,192222.51986000,233
1643752800000,2022-02-01 22:00:00,ETH/GBP,2071.42000000,2075.00000000,2055.06000000,2062.40000000,61.68790000,127528.43907800,224
1643749200000,2022-02-01 21:00:00,ETH/GBP,2051.47000000,2069.73000000,2051.47000000,2069.73000000,173.34910000,357313.13386100,410
1643745600000,2022-02-01 20:00:00,ETH/GBP,2041.24000000,2061.57000000,2041.14000000,2057.33000000,42.69740000,87440.91765600,176
1643742000000,2022-02-01 19:00:00,ETH/GBP,2049.99000000,2056.37000000,2037.00000000,2038.14000000,49.43830000,101152.66985600,190
1643738400000,2022-02-01 18:00:00,ETH/GBP,2060.12000000,2071.60000000,2045.66000000,2050.81000000,75.26090000,155024.75938300,238
1643734800000,2022-02-01 17:00:00,ETH/GBP,2077.04000000,2079.90000000,2048.83000000,2061.08000000,140.29580000,289291.28581600,387
1643731200000,2022-02-01 16:00:00,ETH/GBP,2054.37000000,2085.13000000,2049.61000000,2075.45000000,99.06340000,204922.36550800,304
1643727600000,2022-02-01 15:00:00,ETH/GBP,2053.16000000,2053.16000000,2025.98000000,2049.34000000,118.20180000,241255.36571800,350
1643724000000,2022-02-01 14:00:00,ETH/GBP,2066.56000000,2083.33000000,2044.23000000,2052.32000000,114.81200000,237495.73624200,388
1643720400000,2022-02-01 13:00:00,ETH/GBP,2065.02000000,2080.01000000,2053.78000000,2070.52000000,133.67460000,276646.63893300,294
1643716800000,2022-02-01 12:00:00,ETH/GBP,2048.03000000,2066.57000000,2040.84000000,2066.28000000,82.51050000,169578.48089200,206
1643713200000,2022-02-01 11:00:00,ETH/GBP,2029.77000000,2052.21000000,2025.20000000,2046.59000000,126.79170000,258301.73296600,231
1643709600000,2022-02-01 10:00:00,ETH/GBP,2026.43000000,2034.56000000,2014.00000000,2029.72000000,147.05510000,297744.87804700,231
1643706000000,2022-02-01 09:00:00,ETH/GBP,2052.48000000,2074.94000000,2023.27000000,2026.11000000,290.24450000,594403.71215800,402
1643702400000,2022-02-01 08:00:00,ETH/GBP,2032.31000000,2052.50000000,2029.02000000,2052.50000000,161.85410000,330223.58706100,292
1643698800000,2022-02-01 07:00:00,ETH/GBP,2037.32000000,2042.92000000,2029.34000000,2031.36000000,154.24490000,314212.82949000,275
1643695200000,2022-02-01 06:00:00,ETH/GBP,2031.07000000,2036.68000000,2025.00000000,2034.37000000,51.35520000,104335.70076000,96
1643691600000,2022-02-01 05:00:00,ETH/GBP,2040.73000000,2045.08000000,2035.08000000,2035.08000000,102.95510000,210037.06890500,123
1643688000000,2022-02-01 04:00:00,ETH/GBP,2047.75000000,2057.86000000,2035.29000000,2039.64000000,41.04770000,83819.17927600,67
1643684400000,2022-02-01 03:00:00,ETH/GBP,2019.94000000,2052.17000000,2015.59000000,2048.99000000,112.66360000,229818.97164600,140
1643680800000,2022-02-01 02:00:00,ETH/GBP,1997.49000000,2022.00000000,1995.43000000,2018.21000000,74.47860000,149485.53925500,110
1643677200000,2022-02-01 01:00:00,ETH/GBP,2000.27000000,2010.28000000,1994.65000000,1997.46000000,50.08720000,100485.91482100,97
1643673600000,2022-02-01 00:00:00,ETH/GBP,1999.36000000,2013.29000000,1991.66000000,2002.21000000,96.15620000,192310.35575400,210
1643670000000,2022-01-31 23:00:00,ETH/GBP,1996.19000000,2002.15000000,1992.62000000,1998.78000000,48.10150000,96061.09325400,204
1643666400000,2022-01-31 22:00:00,ETH/GBP,1993.83000000,2013.47000000,1991.79000000,1994.52000000,166.90610000,334215.78340500,320
1643662800000,2022-01-31 21:00:00,ETH/GBP,1996.57000000,1999.99000000,1988.36000000,1993.75000000,97.35270000,194174.75357800,328
1643659200000,2022-01-31 20:00:00,ETH/GBP,1989.22000000,2004.64000000,1981.85000000,1998.75000000,105.40440000,210016.68397300,336
1643655600000,2022-01-31 19:00:00,ETH/GBP,1993.45000000,2012.63000000,1980.55000000,1989.31000000,188.41400000,376646.41062300,453
1643652000000,2022-01-31 18:00:00,ETH/GBP,1999.16000000,2005.93000000,1988.84000000,1993.45000000,194.95110000,389408.31168600,493
1643648400000,2022-01-31 17:00:00,ETH/GBP,2000.11000000,2007.50000000,1988.23000000,2000.73000000,251.79830000,503152.36749900,533
1643644800000,2022-01-31 16:00:00,ETH/GBP,1954.37000000,2004.35000000,1948.29000000,1999.71000000,558.65180000,1104488.33808700,819
1643641200000,2022-01-31 15:00:00,ETH/GBP,1929.84000000,1958.36000000,1927.79000000,1950.75000000,442.83100000,861705.56120800,842
1643637600000,2022-01-31 14:00:00,ETH/GBP,1904.71000000,1929.68000000,1900.26000000,1928.73000000,196.61220000,375589.64332000,417
1643634000000,2022-01-31 13:00:00,ETH/GBP,1895.69000000,1914.79000000,1881.26000000,1907.24000000,233.89950000,444754.39970700,467
1643630400000,2022-01-31 12:00:00,ETH/GBP,1909.22000000,1917.85000000,1881.49000000,1894.95000000,195.16960000,369267.94182700,405
1643626800000,2022-01-31 11:00:00,ETH/GBP,1900.87000000,1914.92000000,1876.18000000,1908.59000000,142.23010000,269615.43980900,342
1643623200000,2022-01-31 10:00:00,ETH/GBP,1892.19000000,1902.49000000,1887.27000000,1900.58000000,54.41550000,103178.38874100,162
1643619600000,2022-01-31 09:00:00,ETH/GBP,1886.31000000,1894.56000000,1880.00000000,1891.30000000,111.57010000,210767.04531700,254
1643616000000,2022-01-31 08:00:00,ETH/GBP,1884.68000000,1887.23000000,1878.40000000,1886.33000000,87.71880000,165139.73735700,274
1643612400000,2022-01-31 07:00:00,ETH/GBP,1867.63000000,1884.97000000,1867.25000000,1884.09000000,76.94770000,144533.94788400,151
1643608800000,2022-01-31 06:00:00,ETH/GBP,1871.05000000,1876.04000000,1865.93000000,1869.32000000,27.92040000,52235.75945400,92
1643605200000,2022-01-31 05:00:00,ETH/GBP,1864.90000000,1871.49000000,1860.34000000,1870.70000000,14.15790000,26417.87040900,70
1643601600000,2022-01-31 04:00:00,ETH/GBP,1873.87000000,1873.87000000,1847.86000000,1862.28000000,20.85740000,38863.97201900,58
1643598000000,2022-01-31 03:00:00,ETH/GBP,1869.59000000,1879.74000000,1800.00000000,1873.98000000,229.87390000,429181.39617300,295
