unix,date,symbol,open,high,low,close,Volume ETH,Volume GBP,tradecount
1621641600000,2021-05-22 00:00:00,ETH/GBP,1726.67,1764.3,1525,1630.32,42908.55351,71329990.467658,139313
1621555200000,2021-05-21 00:00:00,ETH/GBP,1962.32,2083.01,1494,1725.85,52253.43633,93623731.3801216,153773
1621468800000,2021-05-20 00:00:00,ETH/GBP,1744.08,2137.88,1542.7,1962.43,55941.48709,106091387.858527,172928
1621382400000,2021-05-19 00:00:00,ETH/GBP,2387.63,2432.92,1300,1735.78,92295.54636,177150053.352327,217268
1621296000000,2021-05-18 00:00:00,ETH/GBP,2324.45,2517.68,2293.36,2388.26,25892.30494,62396145.6216373,88946
1621209600000,2021-05-17 00:00:00,ETH/GBP,2551.98,2556.94,2207.51,2323.44,42048.93541,100022404.219243,124186
1621123200000,2021-05-16 00:00:00,ETH/GBP,2603.78,2764.27,2350,2553.26,33544.66009,85568024.0202389,108158
1621036800000,2021-05-15 00:00:00,ETH/GBP,2902.34,2942.37,2593.43,2603.33,19350.38045,53149630.5374573,79695
1620950400000,2021-05-14 00:00:00,ETH/GBP,2661.83,2972.51,2643.03,2903.72,22981.00858,64992554.2345781,83002
1620864000000,2021-05-13 00:00:00,ETH/GBP,2727.52,2884.42,2515,2661.51,52287.49631,141130289.911725,183699
1620777600000,2021-05-12 00:00:00,ETH/GBP,2962.71,3107.14,2665.93,2727.52,34653.91317,102882472.845597,119284
1620691200000,2021-05-11 00:00:00,ETH/GBP,2807.34,2967.16,2681.91,2960.22,23372.55339,66022383.3245007,69847
1620604800000,2021-05-10 00:00:00,ETH/GBP,2808.62,2990,2500,2808.04,36921.76629,106381438.61391,105637
1620518400000,2021-05-09 00:00:00,ETH/GBP,2819.58,2869.68,2687.01,2807.42,22735.41015,63600412.141443,75287
1620432000000,2021-05-08 00:00:00,ETH/GBP,2503.79,2856.76,2482.16,2818.38,24476.71787,65473820.4276083,74339
1620345600000,2021-05-07 00:00:00,ETH/GBP,2522.21,2573.51,2422.86,2503.16,14000.90996,35011903.2957444,47069
1620259200000,2021-05-06 00:00:00,ETH/GBP,2541.35,2605,2436.78,2521.64,22700.2561,57205154.4424835,63245
1620172800000,2021-05-05 00:00:00,ETH/GBP,2342.97,2553.7,2322.83,2539.05,23259.78842,56508137.7832159,68568
1620086400000,2021-05-04 00:00:00,ETH/GBP,2475.1,2553.25,2289,2343.78,44872.5024,108571097.360573,110117
1620000000000,2021-05-03 00:00:00,ETH/GBP,2144.72,2492.93,2144.72,2473.5,31680.57994,73596732.3914731,82972
1619913600000,2021-05-02 00:00:00,ETH/GBP,2143.94,2168.78,2072.27,2144.74,12586.71637,26795942.1258597,32920
1619827200000,2021-05-01 00:00:00,ETH/GBP,2014.54,2149.98,2003.06,2143.95,15987.49316,33470856.6991047,38288
1619740800000,2021-04-30 00:00:00,ETH/GBP,1982.71,2023.03,1959.28,2013.89,14836.98978,29589378.5581669,36158
1619654400000,2021-04-29 00:00:00,ETH/GBP,1968.54,2008.64,1919.74,1983.16,17796.8508,35063583.2240407,39876
1619568000000,2021-04-28 00:00:00,ETH/GBP,1924.48,1985.55,1850.17,1968.34,18245.30864,35258919.381649,46071
1619481600000,2021-04-27 00:00:00,ETH/GBP,1827.43,1932.37,1792.78,1924.16,15885.43072,29706007.1476093,37654
1619395200000,2021-04-26 00:00:00,ETH/GBP,1680.9,1832.79,1669.72,1827.91,16961.17996,30271607.9312302,40286
1619308800000,2021-04-25 00:00:00,ETH/GBP,1608.46,1708.88,1574.43,1680.56,13292.14331,21928277.3364457,31666
1619222400000,2021-04-24 00:00:00,ETH/GBP,1715.22,1716.42,1565.8,1608.3,16180.73461,26447076.6475087,49262
1619136000000,2021-04-23 00:00:00,ETH/GBP,1736.46,1765.73,1525.58,1714.83,40180.4264,65597456.0268225,123896
1619049600000,2021-04-22 00:00:00,ETH/GBP,1696.49,1911.33,1662.9,1736.63,45427.48633,81433267.2344519,163680
1618963200000,2021-04-21 00:00:00,ETH/GBP,1677.73,1774.81,1610,1696.74,44584.46736,75819973.2143212,118049
1618876800000,2021-04-20 00:00:00,ETH/GBP,1552.99,1690.85,1477.09,1678.42,32204.11623,50965767.7865994,91766
1618790400000,2021-04-19 00:00:00,ETH/GBP,1646.01,1688.46,1478,1552.66,23451.45779,37380096.9355879,75935
1618704000000,2021-04-18 00:00:00,ETH/GBP,1695.23,1709.75,1500,1645.88,32942.32858,52710000.5729564,125178
1618617600000,2021-04-17 00:00:00,ETH/GBP,1762.7,1813.37,1689.01,1695.1,17921.8087,31478449.3411393,68700
1618531200000,2021-04-16 00:00:00,ETH/GBP,1832.58,1856.04,1680.4,1762.7,25655.41882,45232218.0419253,94138
1618444800000,2021-04-15 00:00:00,ETH/GBP,1773.63,1853.98,1748.49,1831.74,20968.14686,37617706.9808788,72844
1618358400000,2021-04-14 00:00:00,ETH/GBP,1680.84,1782.37,1664.54,1772.95,26467.64473,45520403.508708,89942
1618272000000,2021-04-13 00:00:00,ETH/GBP,1556.76,1694.72,1555.7,1680.68,23462.61028,38292505.3214283,68264
1618185600000,2021-04-12 00:00:00,ETH/GBP,1574.42,1605.29,1534.12,1556.92,17790.28545,27885561.1567226,50046
1618099200000,2021-04-11 00:00:00,ETH/GBP,1562.86,1588.71,1547.76,1574.07,14428.91574,22632905.0402884,42424
1618012800000,2021-04-10 00:00:00,ETH/GBP,1512.77,1597.17,1507.36,1563,16854.03596,26357981.7984089,50584
1617926400000,2021-04-09 00:00:00,ETH/GBP,1518.18,1534.99,1496.41,1512.94,11481.97815,17408627.8296588,32305
1617840000000,2021-04-08 00:00:00,ETH/GBP,1434.8,1520.72,1423.84,1518.51,15541.31606,22973254.7576651,40421
1617753600000,2021-04-07 00:00:00,ETH/GBP,1534.28,1545,1409,1434.65,21043.47337,30867198.5302495,59540
1617667200000,2021-04-06 00:00:00,ETH/GBP,1516.75,1548.99,1482.83,1533.29,15189.92034,23170792.8399096,50723
1617580800000,2021-04-05 00:00:00,ETH/GBP,1512.53,1534.54,1458.27,1515.8,14191.81029,21286797.6576167,45574
1617494400000,2021-04-04 00:00:00,ETH/GBP,1460.94,1524.78,1440.46,1512.59,9165.44753,13686210.8180462,38277
1617408000000,2021-04-03 00:00:00,ETH/GBP,1547.09,1551.47,1453.55,1461.19,17096.31513,25763509.1163751,55890
1617321600000,2021-04-02 00:00:00,ETH/GBP,1427.53,1555.71,1412.92,1547.48,13622.51702,20150926.7125511,49315
1617235200000,2021-04-01 00:00:00,ETH/GBP,1394.97,1438,1368.83,1427.24,13931.59815,19618096.1185389,48001
1617148800000,2021-03-31 00:00:00,ETH/GBP,1341.79,1415,1293.58,1394.65,15296.83042,20672457.7116588,46234
1617062400000,2021-03-30 00:00:00,ETH/GBP,1321.38,1356.55,1300.11,1341.2,11106.99874,14821558.7925261,33402
1616976000000,2021-03-29 00:00:00,ETH/GBP,1228,1338.26,1222.44,1321.54,11088.86629,14333852.4036562,38187
1616889600000,2021-03-28 00:00:00,ETH/GBP,1245.23,1254.01,1209.2,1227.98,6194.71824,7638826.7474047,26086
1616803200000,2021-03-27 00:00:00,ETH/GBP,1235.53,1258.07,1212,1245.52,8087.43332,9990049.6029448,29578
1616716800000,2021-03-26 00:00:00,ETH/GBP,1156.89,1236.03,1156.68,1235.33,10545.51536,12614762.0894391,37544
1616630400000,2021-03-25 00:00:00,ETH/GBP,1160.65,1186,1135.11,1156.87,14521.01857,16884435.3510306,61400
1616544000000,2021-03-24 00:00:00,ETH/GBP,1217.06,1270.51,1130,1160.25,14428.77208,17430687.1020114,51620
1616457600000,2021-03-23 00:00:00,ETH/GBP,1219.08,1253.28,1197.3,1217.73,11653.02381,14315206.4760178,43981
1616371200000,2021-03-22 00:00:00,ETH/GBP,1294.57,1307.81,1200,1218.82,13547.62138,17111981.4350326,43546
1616284800000,2021-03-21 00:00:00,ETH/GBP,1307.2,1315.9,1270,1294.61,7803.11584,10104080.9038889,31272
1616198400000,2021-03-20 00:00:00,ETH/GBP,1309.02,1350.78,1302.71,1307.38,7875.14597,10458629.0838831,30990
1616112000000,2021-03-19 00:00:00,ETH/GBP,1279.53,1331.04,1250.16,1309.17,11229.79394,14629288.1325875,34978
1616025600000,2021-03-18 00:00:00,ETH/GBP,1306.89,1325.93,1267.4,1279.68,12036.64404,15596108.5130913,40126
1615939200000,2021-03-17 00:00:00,ETH/GBP,1300.48,1320,1257.02,1306.16,12164.06856,15700423.035591,45180
1615852800000,2021-03-16 00:00:00,ETH/GBP,1294.55,1318.4,1239.56,1300.55,12713.33704,16354281.5546743,51546
1615766400000,2021-03-15 00:00:00,ETH/GBP,1332.43,1362.79,1250.46,1294.16,17431.07824,22548636.6516999,70531
1615680000000,2021-03-14 00:00:00,ETH/GBP,1382.55,1388.08,1324.24,1333.39,13231.32989,17930786.6078167,60624
1615593600000,2021-03-13 00:00:00,ETH/GBP,1271.41,1397.28,1245.44,1381.99,15791.77247,21199084.7376968,71424
1615507200000,2021-03-12 00:00:00,ETH/GBP,1309.69,1321.31,1241.89,1271.99,14902.31643,19000834.9680275,67344
1615420800000,2021-03-11 00:00:00,ETH/GBP,1292.66,1324,1243.6,1309.77,15388.90734,19785883.2749866,69452
1615334400000,2021-03-10 00:00:00,ETH/GBP,1350.16,1355,1265.56,1292.83,20293.03092,26685998.5806421,65934
1615248000000,2021-03-09 00:00:00,ETH/GBP,1330.88,1350.8,1297.44,1350.49,20287.03376,26811121.7131825,53737
1615161600000,2021-03-08 00:00:00,ETH/GBP,1248.93,1337.12,1207.38,1330.69,21721.71045,27416291.3925911,63219
1615075200000,2021-03-07 00:00:00,ETH/GBP,1192.91,1253.88,1180,1249.11,12210.24725,14755388.3038092,45914
1614988800000,2021-03-06 00:00:00,ETH/GBP,1107.07,1207.36,1096.67,1194.23,13762.1266,15831355.4707085,44787
1614902400000,2021-03-05 00:00:00,ETH/GBP,1113,1121.9,1043.92,1107.3,18298.06442,19738546.0016061,61537
1614816000000,2021-03-04 00:00:00,ETH/GBP,1130.36,1169.64,1086.8,1111.66,21864.88458,24515979.1984355,65830
1614729600000,2021-03-03 00:00:00,ETH/GBP,1071.07,1187,1062.78,1130.36,16394.34179,18766251.3952184,57282
1614643200000,2021-03-02 00:00:00,ETH/GBP,1131.7,1155.14,1047.12,1070.6,16979.57119,18759240.3208871,66530
1614556800000,2021-03-01 00:00:00,ETH/GBP,1020.39,1133.02,1014.28,1131.43,20248.50554,21881746.9394779,75576
1614470400000,2021-02-28 00:00:00,ETH/GBP,1054.7,1060.71,935.33,1020.53,27893.80935,27702976.6979825,91235
1614384000000,2021-02-27 00:00:00,ETH/GBP,1042.32,1100.34,1030.13,1055.05,17001.50532,18161337.3489478,65105
1614297600000,2021-02-26 00:00:00,ETH/GBP,1062.45,1124.66,1007.81,1041.88,28862.63395,30733662.1730143,91225
1614211200000,2021-02-25 00:00:00,ETH/GBP,1154.05,1182.8,1046.6,1062.34,21066.29562,23875620.8054549,79644
1614124800000,2021-02-24 00:00:00,ETH/GBP,1122.21,1218.35,1066.8,1153.24,32625.01549,37942427.5365358,100912
1614038400000,2021-02-23 00:00:00,ETH/GBP,1272.17,1275.33,966.15,1122.75,54316.5761,59589618.938725,102847
1613952000000,2021-02-22 00:00:00,ETH/GBP,1388.37,1390.58,1106.51,1271.24,31992.52015,40649641.2727961,110769
